Voo,Origem,Destino,Configuracao,Partida,Chegada,Lugares_Executiva,Lugares_Economica,Lugares_Exec_Vendidos,Lugares_Econ_Vendidos
451,ORY,OPO,128,9/28/2009 8:55,9/28/2009 11:00,15,113,0,61
837,FCO,LIS,128,9/28/2009 9:55,9/28/2009 12:55,15,113,1,109
1614,FNC,LIS,128,9/28/2009 9:55,9/28/2009 11:30,15,113,3,103
1574,FNC,OPO,128,9/28/2009 10:30,9/28/2009 12:25,15,113,0,96
857,BLQ,LIS,128,9/28/2009 10:35,9/28/2009 13:35,15,113,5,113
745,BCN,LIS,128,9/28/2009 10:40,9/28/2009 12:40,15,113,3,86
348,FNC,LGW,128,9/28/2009 10:45,9/28/2009 14:30,15,113,25,100
714,LIS,MAD,128,9/28/2009 10:50,9/28/2009 12:05,15,113,2,83
713,MAD,LIS,128,9/28/2009 11:00,9/28/2009 12:15,15,113,4,83
1963,OPO,LIS,128,9/28/2009 11:40,9/28/2009 12:35,15,113,14,79
435,ORY,LIS,128,9/28/2009 11:50,9/28/2009 14:15,15,113,1,43
438,LIS,ORY,128,9/28/2009 12:15,9/28/2009 14:40,15,113,12,100
715,MAD,LIS,128,9/28/2009 12:50,9/28/2009 14:05,15,113,2,66
1627,LIS,FNC,128,9/28/2009 13:00,9/28/2009 14:45,15,113,2,106
1577,OPO,FNC,128,9/28/2009 13:10,9/28/2009 15:10,15,113,1,75
842,LIS,FCO,157,9/28/2009 13:20,9/28/2009 16:15,14,143,13,114
1633,LIS,FNC,128,9/28/2009 14:15,9/28/2009 16:05,15,113,2,93
1913,LIS,FAO,128,9/28/2009 14:50,9/28/2009 15:35,15,113,3,62
718,LIS,MAD,128,9/28/2009 15:00,9/28/2009 16:15,15,113,1,97
349,LGW,FNC,128,9/28/2009 15:20,9/28/2009 19:15,15,113,10,98
439,ORY,LIS,128,9/28/2009 15:25,9/28/2009 17:50,15,113,3,50
1626,FNC,LIS,128,9/28/2009 15:25,9/28/2009 17:00,15,113,2,100
468,OPO,ORY,128,9/28/2009 15:40,9/28/2009 17:50,15,113,6,103
1580,FNC,OPO,128,9/28/2009 15:50,9/28/2009 17:45,15,113,6,108
1912,FAO,LIS,128,9/28/2009 16:15,9/28/2009 17:00,15,113,0,59
720,LIS,MAD,128,9/28/2009 16:40,9/28/2009 17:55,15,113,7,75
1632,FNC,LIS,128,9/28/2009 16:45,9/28/2009 18:20,15,113,7,92
719,MAD,LIS,128,9/28/2009 17:00,9/28/2009 18:15,15,113,3,56
843,FCO,LIS,157,9/28/2009 17:00,9/28/2009 20:00,14,143,7,118
452,OPO,ORY,128,9/28/2009 18:30,9/28/2009 20:40,15,113,7,91
457,ORY,OPO,128,9/28/2009 18:35,9/28/2009 20:40,15,113,2,54
721,MAD,LIS,128,9/28/2009 18:40,9/28/2009 19:55,15,113,2,56
618,LIS,BRU,128,9/28/2009 18:45,9/28/2009 21:30,15,113,10,112
724,LIS,MAD,128,9/28/2009 19:05,9/28/2009 20:20,15,113,4,56
740,LIS,BCN,128,9/28/2009 19:05,9/28/2009 20:55,15,113,0,92
1684,FNC,LIS,128,9/28/2009 20:00,9/28/2009 21:35,15,113,2,64
1982,LIS,OPO,128,9/28/2009 20:45,9/28/2009 21:40,15,113,1,8
1581,OPO,FNC,128,9/28/2009 21:25,9/28/2009 23:25,15,113,0,71
1917,LIS,FAO,128,9/28/2009 21:25,9/28/2009 22:10,15,113,3,42
1693,LIS,FNC,128,9/28/2009 21:35,9/28/2009 23:25,15,113,0,42
459,ORY,OPO,128,9/29/2009 5:00,9/29/2009 7:05,15,113,1,64
611,BRU,LIS,128,9/29/2009 5:10,9/29/2009 7:45,15,113,0,43
1900,FAO,LIS,128,9/29/2009 5:15,9/29/2009 6:00,15,113,2,82
464,OPO,ORY,128,9/29/2009 6:05,9/29/2009 8:10,15,113,0,63
711,MAD,LIS,128,9/29/2009 6:05,9/29/2009 7:20,15,113,8,32
748,LIS,BCN,128,9/29/2009 6:05,9/29/2009 7:55,15,113,4,91
1572,FNC,OPO,128,9/29/2009 6:05,9/29/2009 8:00,15,113,1,87
424,LIS,CDG,128,9/29/2009 6:20,9/29/2009 8:55,15,113,2,83
1604,FNC,LIS,128,9/29/2009 6:40,9/29/2009 8:15,15,113,1,96
604,LIS,BRU,128,9/29/2009 7:00,9/29/2009 9:40,15,113,4,105
806,LIS,MXP,128,9/29/2009 7:00,9/29/2009 9:35,15,113,11,104
1609,LIS,FNC,128,9/29/2009 7:25,9/29/2009 9:10,15,113,8,67
1573,OPO,FNC,128,9/29/2009 7:50,9/29/2009 9:50,15,113,0,104
712,LIS,MAD,128,9/29/2009 8:05,9/29/2009 9:20,15,113,4,53
1615,LIS,FNC,128,9/29/2009 8:15,9/29/2009 10:05,15,113,3,64
1907,LIS,FAO,128,9/29/2009 8:35,9/29/2009 9:20,15,113,0,54
749,BCN,LIS,128,9/29/2009 8:40,9/29/2009 10:40,15,113,3,85
451,ORY,OPO,128,9/29/2009 8:55,9/29/2009 11:00,15,113,1,60
425,CDG,LIS,128,9/29/2009 9:40,9/29/2009 12:20,15,113,9,73
1908,FAO,LIS,128,9/29/2009 10:00,9/29/2009 10:45,15,113,3,95
803,MXP,LIS,128,9/29/2009 10:20,9/29/2009 13:00,15,113,10,91
605,BRU,LIS,128,9/29/2009 10:25,9/29/2009 13:10,15,113,2,73
348,FNC,LGW,128,9/29/2009 10:45,9/29/2009 14:30,15,113,8,113
714,LIS,MAD,128,9/29/2009 10:50,9/29/2009 12:05,15,113,4,55
713,MAD,LIS,128,9/29/2009 11:00,9/29/2009 12:15,15,113,3,88
1963,OPO,LIS,128,9/29/2009 11:40,9/29/2009 12:35,15,113,10,69
438,LIS,ORY,128,9/29/2009 12:15,9/29/2009 14:40,15,113,2,108
715,MAD,LIS,128,9/29/2009 12:50,9/29/2009 14:05,15,113,0,60
1627,LIS,FNC,128,9/29/2009 13:00,9/29/2009 14:45,15,113,1,80
742,LIS,BCN,128,9/29/2009 13:30,9/29/2009 15:20,15,113,8,90
614,LIS,BRU,128,9/29/2009 14:00,9/29/2009 16:45,15,113,11,113
1633,LIS,FNC,128,9/29/2009 14:15,9/29/2009 16:05,15,113,0,102
1913,LIS,FAO,128,9/29/2009 14:50,9/29/2009 15:35,15,113,3,44
718,LIS,MAD,128,9/29/2009 15:00,9/29/2009 16:15,15,113,5,85
349,LGW,FNC,128,9/29/2009 15:20,9/29/2009 19:15,15,113,3,89
439,ORY,LIS,128,9/29/2009 15:25,9/29/2009 17:50,15,113,7,85
1626,FNC,LIS,128,9/29/2009 15:25,9/29/2009 17:00,15,113,3,104
468,OPO,ORY,128,9/29/2009 15:40,9/29/2009 17:50,15,113,8,111
1580,FNC,OPO,128,9/29/2009 15:50,9/29/2009 17:45,15,113,1,110
743,BCN,LIS,128,9/29/2009 16:05,9/29/2009 18:05,15,113,5,97
752,LIS,BCN,128,9/29/2009 16:05,9/29/2009 17:55,15,113,1,108
1639,LIS,FNC,128,9/29/2009 16:05,9/29/2009 17:55,15,113,3,91
1912,FAO,LIS,128,9/29/2009 16:15,9/29/2009 17:00,15,113,2,78
1632,FNC,LIS,128,9/29/2009 16:45,9/29/2009 18:20,15,113,1,89
719,MAD,LIS,128,9/29/2009 17:00,9/29/2009 18:15,15,113,5,97
615,BRU,LIS,128,9/29/2009 17:30,9/29/2009 20:10,15,113,5,75
457,ORY,OPO,128,9/29/2009 18:35,9/29/2009 20:40,15,113,4,102
1664,FNC,LIS,128,9/29/2009 18:35,9/29/2009 20:10,15,113,2,76
741,BCN,LIS,128,9/29/2009 18:40,9/29/2009 20:40,15,113,7,84
618,LIS,BRU,128,9/29/2009 18:45,9/29/2009 21:30,15,113,2,93
1915,LIS,FAO,128,9/29/2009 18:45,9/29/2009 19:30,15,113,5,64
724,LIS,MAD,128,9/29/2009 19:05,9/29/2009 20:20,15,113,4,54
740,LIS,BCN,128,9/29/2009 19:05,9/29/2009 20:55,15,113,0,81
1684,FNC,LIS,128,9/29/2009 20:00,9/29/2009 21:35,15,113,1,62
1916,FAO,LIS,128,9/29/2009 20:10,9/29/2009 20:55,15,113,0,17
1982,LIS,OPO,128,9/29/2009 20:45,9/29/2009 21:40,15,113,5,70
1581,OPO,FNC,128,9/29/2009 21:25,9/29/2009 23:25,15,113,0,58
1917,LIS,FAO,128,9/29/2009 21:25,9/29/2009 22:10,15,113,0,34
751,BCN,LIS,128,9/30/2009 4:35,9/30/2009 6:35,15,113,1,26
611,BRU,LIS,128,9/30/2009 5:10,9/30/2009 7:45,15,113,1,50
1900,FAO,LIS,128,9/30/2009 5:15,9/30/2009 6:00,15,113,6,80
464,OPO,ORY,128,9/30/2009 6:05,9/30/2009 8:10,15,113,1,66
710,LIS,MAD,128,9/30/2009 6:05,9/30/2009 7:20,15,113,4,70
711,MAD,LIS,128,9/30/2009 6:05,9/30/2009 7:20,15,113,4,39
1572,FNC,OPO,128,9/30/2009 6:05,9/30/2009 8:00,15,113,4,106
834,LIS,FCO,128,9/30/2009 6:15,9/30/2009 9:10,15,113,6,68
604,LIS,BRU,128,9/30/2009 7:00,9/30/2009 9:40,15,113,1,82
860,LIS,BLQ,128,9/30/2009 7:05,9/30/2009 9:50,15,113,2,87
1573,OPO,FNC,128,9/30/2009 7:50,9/30/2009 9:50,15,113,1,90
725,MAD,LIS,128,9/30/2009 8:05,9/30/2009 9:20,15,113,2,41
746,LIS,BCN,128,9/30/2009 8:05,9/30/2009 9:55,15,113,3,89
1615,LIS,FNC,128,9/30/2009 8:15,9/30/2009 10:05,15,113,3,66
506,LIS,OSL,128,9/30/2009 8:25,9/30/2009 12:25,15,113,1,82
451,ORY,OPO,128,9/30/2009 8:55,9/30/2009 11:00,15,113,0,68
837,FCO,LIS,128,9/30/2009 9:55,9/30/2009 12:55,15,113,7,107
605,BRU,LIS,128,9/30/2009 10:25,9/30/2009 13:10,15,113,3,91
1574,FNC,OPO,128,9/30/2009 10:30,9/30/2009 12:25,15,113,2,78
745,BCN,LIS,128,9/30/2009 10:40,9/30/2009 12:40,15,113,2,96
348,FNC,LGW,128,9/30/2009 10:45,9/30/2009 14:30,15,113,5,96
714,LIS,MAD,128,9/30/2009 10:50,9/30/2009 12:05,15,113,5,66
1963,OPO,LIS,128,9/30/2009 11:40,9/30/2009 12:35,15,113,8,70
715,MAD,LIS,128,9/30/2009 12:50,9/30/2009 14:05,15,113,8,100
507,OSL,LIS,128,9/30/2009 13:10,9/30/2009 17:20,15,113,3,111
1577,OPO,FNC,128,9/30/2009 13:10,9/30/2009 15:10,15,113,0,84
660,LIS,AMS,128,9/30/2009 13:20,9/30/2009 16:15,15,113,5,112
742,LIS,BCN,128,9/30/2009 13:30,9/30/2009 15:20,15,113,6,78
614,LIS,BRU,128,9/30/2009 14:00,9/30/2009 16:45,15,113,8,113
861,BLQ,LIS,128,9/30/2009 14:15,9/30/2009 17:15,15,113,6,65
1633,LIS,FNC,128,9/30/2009 14:15,9/30/2009 16:05,15,113,2,72
1913,LIS,FAO,157,9/30/2009 14:50,9/30/2009 15:35,14,143,2,47
718,LIS,MAD,128,9/30/2009 15:00,9/30/2009 16:15,15,113,6,100
349,LGW,FNC,128,9/30/2009 15:20,9/30/2009 19:15,15,113,3,96
468,OPO,ORY,128,9/30/2009 15:40,9/30/2009 17:50,15,113,3,94
1580,FNC,OPO,128,9/30/2009 15:50,9/30/2009 17:45,15,113,0,106
743,BCN,LIS,128,9/30/2009 16:05,9/30/2009 18:05,15,113,6,103
1639,LIS,FNC,128,9/30/2009 16:05,9/30/2009 17:55,15,113,2,74
1912,FAO,LIS,157,9/30/2009 16:15,9/30/2009 17:00,14,143,3,66
1632,FNC,LIS,128,9/30/2009 16:45,9/30/2009 18:20,15,113,7,113
661,AMS,LIS,128,9/30/2009 17:00,9/30/2009 20:00,15,113,15,110
719,MAD,LIS,128,9/30/2009 17:00,9/30/2009 18:15,15,113,24,96
615,BRU,LIS,128,9/30/2009 17:30,9/30/2009 20:10,15,113,5,99
448,LIS,ORY,128,9/30/2009 17:45,9/30/2009 20:15,15,113,5,87
452,OPO,ORY,128,9/30/2009 18:30,9/30/2009 20:40,15,113,0,77
457,ORY,OPO,128,9/30/2009 18:35,9/30/2009 20:40,15,113,4,100
1664,FNC,LIS,128,9/30/2009 18:35,9/30/2009 20:10,15,113,1,95
618,LIS,BRU,128,9/30/2009 18:45,9/30/2009 21:30,15,113,3,74
724,LIS,MAD,128,9/30/2009 19:05,9/30/2009 20:20,15,113,7,60
740,LIS,BCN,128,9/30/2009 19:05,9/30/2009 20:55,15,113,4,80
1684,FNC,LIS,128,9/30/2009 20:00,9/30/2009 21:35,15,113,3,96
1982,LIS,OPO,128,9/30/2009 20:45,9/30/2009 21:40,15,113,8,55
1581,OPO,FNC,128,9/30/2009 21:25,9/30/2009 23:25,15,113,0,96
1917,LIS,FAO,128,9/30/2009 21:25,9/30/2009 22:10,15,113,2,79
1693,LIS,FNC,128,9/30/2009 21:35,9/30/2009 23:25,15,113,0,57
432,LIS,ORY,192,9/1/2009 6:55,9/1/2009 9:25,14,178,13,175
1821,LIS,TER,192,9/1/2009 7:05,9/1/2009 9:45,14,178,2,144
1861,LIS,PDL,192,9/1/2009 7:05,9/1/2009 9:35,14,178,8,178
437,ORY,LIS,192,9/1/2009 10:10,9/1/2009 12:35,14,178,2,92
1860,PDL,LIS,192,9/1/2009 10:25,9/1/2009 12:30,14,178,11,179
1822,TER,LIS,192,9/1/2009 10:35,9/1/2009 12:50,14,178,4,180
660,LIS,AMS,192,9/1/2009 13:20,9/1/2009 16:15,14,178,1,165
661,AMS,LIS,192,9/1/2009 17:00,9/1/2009 20:00,14,178,1,89
209,LIS,DKR,192,9/1/2009 21:00,9/2/2009 1:10,14,178,0,86
1693,LIS,FNC,192,9/1/2009 21:35,9/1/2009 23:25,14,178,6,136
210,DKR,LIS,192,9/2/2009 2:10,9/2/2009 6:05,14,178,10,170
1604,FNC,LIS,200,9/2/2009 6:40,9/2/2009 8:15,0,200,0,197
432,LIS,ORY,192,9/2/2009 6:55,9/2/2009 9:25,14,178,14,175
437,ORY,LIS,192,9/2/2009 10:10,9/2/2009 12:35,14,178,3,98
440,LIS,ORY,192,9/2/2009 14:20,9/2/2009 16:50,14,178,14,181
445,ORY,LIS,192,9/2/2009 17:35,9/2/2009 20:00,14,178,3,105
209,LIS,DKR,192,9/2/2009 21:00,9/3/2009 1:10,14,178,1,90
210,DKR,LIS,192,9/3/2009 2:10,9/3/2009 6:05,14,178,5,176
432,LIS,ORY,192,9/3/2009 6:55,9/3/2009 9:25,14,178,5,167
856,LIS,BLQ,192,9/3/2009 7:05,9/3/2009 9:50,14,178,2,161
437,ORY,LIS,192,9/3/2009 10:10,9/3/2009 12:35,14,178,0,59
857,BLQ,LIS,192,9/3/2009 10:35,9/3/2009 13:35,14,178,0,67
440,LIS,ORY,200,9/3/2009 14:20,9/3/2009 16:50,0,200,0,200
445,ORY,LIS,192,9/3/2009 17:35,9/3/2009 20:00,14,178,5,87
207,LIS,DKR,192,9/3/2009 19:15,9/3/2009 23:25,14,178,1,62
1693,LIS,FNC,192,9/3/2009 21:35,9/3/2009 23:25,14,178,1,83
208,DKR,LIS,192,9/4/2009 0:35,9/4/2009 4:40,14,178,3,163
1604,FNC,LIS,192,9/4/2009 6:40,9/4/2009 8:15,14,178,6,175
1861,LIS,PDL,192,9/4/2009 7:05,9/4/2009 9:35,14,178,1,138
608,LIS,BRU,195,9/4/2009 9:00,9/4/2009 11:45,14,181,0,103
1860,PDL,LIS,192,9/4/2009 10:25,9/4/2009 12:30,14,178,5,177
609,BRU,LIS,195,9/4/2009 12:30,9/4/2009 15:20,14,181,4,122
440,LIS,ORY,192,9/4/2009 14:20,9/4/2009 16:50,14,178,14,181
1827,LIS,TER,192,9/4/2009 17:15,9/4/2009 19:55,14,178,0,120
445,ORY,LIS,192,9/4/2009 17:35,9/4/2009 20:00,14,178,3,147
1828,TER,LIS,195,9/4/2009 20:45,9/4/2009 22:59,14,181,1,117
209,LIS,DKR,192,9/4/2009 21:40,9/5/2009 1:50,14,178,0,69
210,DKR,LIS,192,9/5/2009 3:00,9/5/2009 6:55,14,178,1,161
432,LIS,ORY,192,9/5/2009 6:55,9/5/2009 9:25,14,178,2,132
1823,LIS,TER,192,9/5/2009 7:45,9/5/2009 10:25,14,178,1,148
437,ORY,LIS,192,9/5/2009 10:10,9/5/2009 12:35,14,178,2,125
1824,TER,LIS,192,9/5/2009 11:15,9/5/2009 13:30,14,178,1,120
440,LIS,ORY,192,9/5/2009 14:20,9/5/2009 16:50,14,178,3,167
1827,LIS,TER,192,9/5/2009 17:15,9/5/2009 19:55,14,178,2,112
445,ORY,LIS,192,9/5/2009 17:35,9/5/2009 20:00,14,178,0,119
1685,LIS,FNC,192,9/5/2009 20:45,9/5/2009 22:35,14,178,1,118
1828,TER,LIS,195,9/5/2009 20:45,9/5/2009 22:59,14,181,0,85
209,LIS,DKR,192,9/5/2009 21:00,9/6/2009 1:10,14,178,8,103
210,DKR,LIS,197,9/6/2009 2:10,9/6/2009 6:05,0,197,0,165
1604,FNC,LIS,192,9/6/2009 6:40,9/6/2009 8:15,14,178,3,173
1861,LIS,PDL,192,9/6/2009 7:05,9/6/2009 9:35,14,178,2,136
1860,PDL,LIS,192,9/6/2009 10:25,9/6/2009 12:30,14,178,6,152
440,LIS,ORY,192,9/6/2009 14:20,9/6/2009 16:50,14,178,4,174
1639,LIS,FNC,195,9/6/2009 16:05,9/6/2009 17:55,14,181,14,181
1664,FNC,LIS,195,9/6/2009 18:35,9/6/2009 20:10,14,181,14,181
205,LIS,OXB,192,9/6/2009 21:00,9/7/2009 1:10,14,178,24,132
209,LIS,DKR,192,9/6/2009 21:00,9/7/2009 1:10,14,178,7,110
1693,LIS,FNC,192,9/6/2009 21:35,9/6/2009 23:25,14,178,3,164
200,OXB,LIS,192,9/7/2009 2:05,9/7/2009 6:05,14,178,2,94
1604,FNC,LIS,192,9/7/2009 6:40,9/7/2009 8:15,14,178,14,181
432,LIS,ORY,192,9/7/2009 6:55,9/7/2009 9:25,14,178,4,149
668,LIS,AMS,192,9/7/2009 6:55,9/7/2009 9:45,14,178,3,133
665,AMS,LIS,192,9/7/2009 10:30,9/7/2009 13:35,14,178,0,160
660,LIS,AMS,157,9/7/2009 13:20,9/7/2009 16:15,14,143,14,141
440,LIS,ORY,200,9/7/2009 14:20,9/7/2009 16:50,0,200,0,193
661,AMS,LIS,157,9/7/2009 17:00,9/7/2009 20:00,14,143,4,104
209,LIS,DKR,192,9/7/2009 21:00,9/8/2009 1:10,14,178,4,103
210,DKR,LIS,197,9/8/2009 2:10,9/8/2009 6:05,0,197,0,171
432,LIS,ORY,192,9/8/2009 6:55,9/8/2009 9:25,14,178,4,107
1821,LIS,TER,192,9/8/2009 7:05,9/8/2009 9:45,14,178,5,81
1861,LIS,PDL,192,9/8/2009 7:05,9/8/2009 9:35,14,178,4,147
437,ORY,LIS,192,9/8/2009 10:10,9/8/2009 12:35,14,178,2,96
1822,TER,LIS,192,9/8/2009 10:35,9/8/2009 12:50,14,178,3,136
660,LIS,AMS,157,9/8/2009 13:20,9/8/2009 16:15,14,143,3,110
752,LIS,BCN,195,9/8/2009 16:05,9/8/2009 17:55,14,181,2,137
661,AMS,LIS,157,9/8/2009 17:00,9/8/2009 20:00,14,143,8,102
741,BCN,LIS,195,9/8/2009 18:40,9/8/2009 20:40,14,181,0,110
1693,LIS,FNC,192,9/8/2009 21:35,9/8/2009 23:25,14,178,0,77
834,LIS,FCO,157,9/9/2009 6:15,9/9/2009 9:10,14,143,0,122
1604,FNC,LIS,192,9/9/2009 6:40,9/9/2009 8:15,14,178,14,181
432,LIS,ORY,192,9/9/2009 6:55,9/9/2009 9:25,14,178,1,161
608,LIS,BRU,157,9/9/2009 9:00,9/9/2009 11:45,14,143,1,114
837,FCO,LIS,157,9/9/2009 9:55,9/9/2009 12:55,14,143,3,137
437,ORY,LIS,192,9/9/2009 10:10,9/9/2009 12:35,14,178,2,123
609,BRU,LIS,157,9/9/2009 12:30,9/9/2009 15:20,14,143,0,98
440,LIS,ORY,192,9/9/2009 14:20,9/9/2009 16:50,14,178,4,159
445,ORY,LIS,192,9/9/2009 17:35,9/9/2009 20:00,14,178,4,132
209,LIS,DKR,192,9/9/2009 21:00,9/10/2009 1:10,14,178,0,72
1693,LIS,FNC,192,9/9/2009 21:35,9/9/2009 23:25,14,178,1,68
210,DKR,LIS,192,9/10/2009 2:10,9/10/2009 6:05,14,178,2,150
1602,FNC,LIS,192,9/10/2009 5:00,9/10/2009 6:35,14,178,0,144
432,LIS,ORY,192,9/10/2009 6:55,9/10/2009 9:25,14,178,4,141
604,LIS,BRU,195,9/10/2009 7:00,9/10/2009 9:40,14,181,4,100
1907,LIS,FAO,157,9/10/2009 8:35,9/10/2009 9:20,14,143,2,135
1908,FAO,LIS,157,9/10/2009 10:00,9/10/2009 10:45,14,143,1,110
437,ORY,LIS,192,9/10/2009 10:10,9/10/2009 12:35,14,178,11,90
605,BRU,LIS,195,9/10/2009 10:25,9/10/2009 13:10,14,181,4,128
614,LIS,BRU,195,9/10/2009 14:00,9/10/2009 16:45,14,181,1,124
440,LIS,ORY,192,9/10/2009 14:20,9/10/2009 16:50,14,178,2,122
615,BRU,LIS,195,9/10/2009 17:30,9/10/2009 20:10,14,181,9,159
445,ORY,LIS,192,9/10/2009 17:35,9/10/2009 20:00,14,178,11,154
1693,LIS,FNC,192,9/10/2009 21:35,9/10/2009 23:25,14,178,4,75
424,LIS,CDG,157,9/11/2009 6:20,9/11/2009 8:55,14,143,1,73
1604,FNC,LIS,192,9/11/2009 6:40,9/11/2009 8:15,14,178,7,174
425,CDG,LIS,157,9/11/2009 9:40,9/11/2009 12:20,14,143,2,95
440,LIS,ORY,192,9/11/2009 14:20,9/11/2009 16:50,14,178,9,175
1639,LIS,FNC,195,9/11/2009 16:05,9/11/2009 17:55,14,181,8,127
445,ORY,LIS,192,9/11/2009 17:35,9/11/2009 20:00,14,178,6,178
1664,FNC,LIS,195,9/11/2009 18:35,9/11/2009 20:10,14,181,14,181
205,LIS,OXB,192,9/11/2009 21:00,9/12/2009 1:10,14,178,11,113
200,OXB,LIS,192,9/12/2009 2:05,9/12/2009 6:05,14,178,16,100
432,LIS,ORY,192,9/12/2009 6:55,9/12/2009 9:25,14,178,4,129
1823,LIS,TER,192,9/12/2009 7:45,9/12/2009 10:25,14,178,0,92
437,ORY,LIS,192,9/12/2009 10:10,9/12/2009 12:35,14,178,11,133
1824,TER,LIS,192,9/12/2009 11:15,9/12/2009 13:30,14,178,8,181
440,LIS,ORY,192,9/12/2009 14:20,9/12/2009 16:50,14,178,13,179
445,ORY,LIS,192,9/12/2009 17:35,9/12/2009 20:00,14,178,6,160
1861,LIS,PDL,192,9/13/2009 7:05,9/13/2009 9:35,14,178,0,102
1860,PDL,LIS,192,9/13/2009 10:25,9/13/2009 12:30,14,178,8,180
440,LIS,ORY,192,9/13/2009 14:20,9/13/2009 16:50,14,178,13,181
445,ORY,LIS,192,9/13/2009 17:35,9/13/2009 20:00,14,178,8,155
1604,FNC,LIS,192,9/14/2009 6:40,9/14/2009 8:15,14,178,8,181
432,LIS,ORY,192,9/14/2009 6:55,9/14/2009 9:25,14,178,5,148
668,LIS,AMS,192,9/14/2009 6:55,9/14/2009 9:45,14,178,4,125
437,ORY,LIS,192,9/14/2009 10:10,9/14/2009 12:35,14,178,7,114
665,AMS,LIS,192,9/14/2009 10:30,9/14/2009 13:35,14,178,5,165
660,LIS,AMS,200,9/14/2009 13:20,9/14/2009 16:15,0,200,0,177
440,LIS,ORY,192,9/14/2009 14:20,9/14/2009 16:50,14,178,10,135
661,AMS,LIS,192,9/14/2009 17:00,9/14/2009 20:00,14,178,3,134
1827,LIS,TER,192,9/14/2009 17:15,9/14/2009 19:55,14,178,2,172
445,ORY,LIS,192,9/14/2009 17:35,9/14/2009 20:00,14,178,7,134
1828,TER,LIS,195,9/14/2009 20:45,9/14/2009 22:59,14,181,5,137
432,LIS,ORY,192,9/15/2009 6:55,9/15/2009 9:25,14,178,2,152
1821,LIS,TER,192,9/15/2009 7:05,9/15/2009 9:45,14,178,4,86
1861,LIS,PDL,192,9/15/2009 7:05,9/15/2009 9:35,14,178,2,155
437,ORY,LIS,192,9/15/2009 10:10,9/15/2009 12:35,14,178,15,118
1822,TER,LIS,192,9/15/2009 10:35,9/15/2009 12:50,14,178,1,166
842,LIS,FCO,195,9/15/2009 13:20,9/15/2009 16:15,14,181,7,181
843,FCO,LIS,195,9/15/2009 17:00,9/15/2009 20:00,14,181,4,120
1693,LIS,FNC,192,9/15/2009 21:35,9/15/2009 23:25,14,178,0,123
834,LIS,FCO,195,9/16/2009 6:15,9/16/2009 9:10,14,181,5,112
1604,FNC,LIS,192,9/16/2009 6:40,9/16/2009 8:15,14,178,13,181
432,LIS,ORY,157,9/16/2009 6:55,9/16/2009 9:25,14,143,2,112
437,ORY,LIS,157,9/16/2009 10:10,9/16/2009 12:35,14,143,1,127
440,LIS,ORY,192,9/16/2009 14:20,9/16/2009 16:50,14,178,0,165
445,ORY,LIS,192,9/16/2009 17:35,9/16/2009 20:00,14,178,11,141
432,LIS,ORY,192,9/17/2009 6:55,9/17/2009 9:25,14,178,4,98
856,LIS,BLQ,192,9/17/2009 7:05,9/17/2009 9:50,14,178,0,92
437,ORY,LIS,192,9/17/2009 10:10,9/17/2009 12:35,14,178,6,97
857,BLQ,LIS,192,9/17/2009 10:35,9/17/2009 13:35,14,178,0,164
440,LIS,ORY,192,9/17/2009 14:20,9/17/2009 16:50,14,178,5,101
445,ORY,LIS,192,9/17/2009 17:35,9/17/2009 20:00,14,178,4,165
1693,LIS,FNC,192,9/17/2009 21:35,9/17/2009 23:25,14,178,0,83
1604,FNC,LIS,192,9/18/2009 6:40,9/18/2009 8:15,14,178,1,175
1861,LIS,PDL,192,9/18/2009 7:05,9/18/2009 9:35,14,178,6,129
1860,PDL,LIS,192,9/18/2009 10:25,9/18/2009 12:30,14,178,2,165
440,LIS,ORY,192,9/18/2009 14:20,9/18/2009 16:50,14,178,5,150
1639,LIS,FNC,195,9/18/2009 16:05,9/18/2009 17:55,14,181,9,155
445,ORY,LIS,192,9/18/2009 17:35,9/18/2009 20:00,14,178,11,175
1664,FNC,LIS,195,9/18/2009 18:35,9/18/2009 20:10,14,181,4,155
432,LIS,ORY,192,9/19/2009 6:55,9/19/2009 9:25,14,178,2,87
1823,LIS,TER,192,9/19/2009 7:45,9/19/2009 10:25,14,178,2,79
437,ORY,LIS,192,9/19/2009 10:10,9/19/2009 12:35,14,178,7,165
1824,TER,LIS,192,9/19/2009 11:15,9/19/2009 13:30,14,178,1,110
842,LIS,FCO,195,9/19/2009 13:20,9/19/2009 16:15,14,181,5,174
440,LIS,ORY,192,9/19/2009 14:20,9/19/2009 16:50,14,178,8,167
843,FCO,LIS,195,9/19/2009 17:00,9/19/2009 20:00,14,181,5,181
1827,LIS,TER,192,9/19/2009 17:15,9/19/2009 19:55,14,178,1,118
445,ORY,LIS,192,9/19/2009 17:35,9/19/2009 20:00,14,178,12,108
1828,TER,LIS,195,9/19/2009 20:45,9/19/2009 22:59,14,181,0,51
1861,LIS,PDL,192,9/20/2009 7:05,9/20/2009 9:35,14,178,0,107
1860,PDL,LIS,192,9/20/2009 10:25,9/20/2009 12:30,14,178,10,181
440,LIS,ORY,192,9/20/2009 14:20,9/20/2009 16:50,14,178,1,168
1827,LIS,TER,200,9/20/2009 17:15,9/20/2009 19:55,0,200,0,175
445,ORY,LIS,192,9/20/2009 17:35,9/20/2009 20:00,14,178,8,145
